3.700000000000000000e+01,2.950000000000000000e+03,1.601562500000000000e+03,3.745312500000000000e+03,9.140625000000000000e+02
3.800000000000000000e+01,2.150000000000000000e+03,9.765625000000000000e+02,5.020312500000000000e+03,4.289062500000000000e+03
3.900000000000000000e+01,5.500000000000000000e+02,2.226562500000000000e+03,2.470312500000000000e+03,2.039062500000000000e+03
4.000000000000000000e+01,7.500000000000000000e+02,1.953125000000000000e+02,4.064062500000000000e+03,6.328125000000000000e+02
4.100000000000000000e+01,2.350000000000000000e+03,1.445312500000000000e+03,1.514062500000000000e+03,2.882812500000000000e+03
4.200000000000000000e+01,3.150000000000000000e+03,8.203125000000000000e+02,2.390625000000000000e+02,1.757812500000000000e+03
4.300000000000000000e+01,1.550000000000000000e+03,2.070312500000000000e+03,2.789062500000000000e+03,4.007812500000000000e+03
4.400000000000000000e+01,1.150000000000000000e+03,1.132812500000000000e+03,2.151562500000000000e+03,7.031250000000000000e+01
4.500000000000000000e+01,2.750000000000000000e+03,2.382812500000000000e+03,4.701562500000000000e+03,2.320312500000000000e+03
4.600000000000000000e+01,1.950000000000000000e+03,5.078125000000000000e+02,3.426562500000000000e+03,1.195312500000000000e+03
4.700000000000000000e+01,3.500000000000000000e+02,1.757812500000000000e+03,8.765625000000000000e+02,3.445312500000000000e+03
4.800000000000000000e+01,2.500000000000000000e+02,5.859375000000000000e+02,1.354687500000000000e+03,4.429687500000000000e+03
4.900000000000000000e+01,1.850000000000000000e+03,1.835937500000000000e+03,3.904687500000000000e+03,2.179687500000000000e+03
5.000000000000000000e+01,2.650000000000000000e+03,1.210937500000000000e+03,2.629687500000000000e+03,3.304687500000000000e+03
5.100000000000000000e+01,1.050000000000000000e+03,2.460937500000000000e+03,7.968750000000000000e+01,1.054687500000000000e+03
5.200000000000000000e+01,1.450000000000000000e+03,8.984375000000000000e+02,4.542187500000000000e+03,3.867187500000000000e+03
5.300000000000000000e+01,3.050000000000000000e+03,2.148437500000000000e+03,1.992187500000000000e+03,1.617187500000000000e+03
5.400000000000000000e+01,2.250000000000000000e+03,2.734375000000000000e+02,7.171875000000000000e+02,2.742187500000000000e+03
5.500000000000000000e+01,6.500000000000000000e+02,1.523437500000000000e+03,3.267187500000000000e+03,4.921875000000000000e+02
5.600000000000000000e+01,4.500000000000000000e+02,1.054687500000000000e+03,3.984375000000000000e+02,1.335937500000000000e+03
5.700000000000000000e+01,2.050000000000000000e+03,2.304687500000000000e+03,2.948437500000000000e+03,3.585937500000000000e+03
5.800000000000000000e+01,2.850000000000000000e+03,4.296875000000000000e+02,4.223437500000000000e+03,2.109375000000000000e+02
5.900000000000000000e+01,1.250000000000000000e+03,1.679687500000000000e+03,1.673437500000000000e+03,2.460937500000000000e+03
6.000000000000000000e+01,8.500000000000000000e+02,1.171875000000000000e+02,3.585937500000000000e+03,1.898437500000000000e+03
6.100000000000000000e+01,2.450000000000000000e+03,1.367187500000000000e+03,1.035937500000000000e+03,4.148437500000000000e+03
6.200000000000000000e+01,1.650000000000000000e+03,7.421875000000000000e+02,2.310937500000000000e+03,7.734375000000000000e+02
6.300000000000000000e+01,5.000000000000000000e+01,1.992187500000000000e+03,4.860937500000000000e+03,3.023437500000000000e+03
6.400000000000000000e+01,7.500000000000000000e+01,9.960937500000000000e+02,2.271093750000000000e+03,3.621093750000000000e+03
6.500000000000000000e+01,1.675000000000000000e+03,2.246093750000000000e+03,4.821093750000000000e+03,1.371093750000000000e+03
6.600000000000000000e+01,2.475000000000000000e+03,3.710937500000000000e+02,3.546093750000000000e+03,2.496093750000000000e+03
6.700000000000000000e+01,8.750000000000000000e+02,1.621093750000000000e+03,9.960937500000000000e+02,2.460937500000000000e+02
6.800000000000000000e+01,1.275000000000000000e+03,5.859375000000000000e+01,4.183593750000000000e+03,4.183593750000000000e+03
6.900000000000000000e+01,2.875000000000000000e+03,1.308593750000000000e+03,1.633593750000000000e+03,1.933593750000000000e+03
7.000000000000000000e+01,2.075000000000000000e+03,6.835937500000000000e+02,3.585937500000000000e+02,3.058593750000000000e+03
7.100000000000000000e+01,4.750000000000000000e+02,1.933593750000000000e+03,2.908593750000000000e+03,8.085937500000000000e+02
7.200000000000000000e+01,6.750000000000000000e+02,5.273437500000000000e+02,6.773437500000000000e+02,2.214843750000000000e+03
7.300000000000000000e+01,2.275000000000000000e+03,1.777343750000000000e+03,3.227343750000000000e+03,4.464843750000000000e+03
7.400000000000000000e+01,3.075000000000000000e+03,1.152343750000000000e+03,4.502343750000000000e+03,1.089843750000000000e+03
7.500000000000000000e+01,1.475000000000000000e+03,2.402343750000000000e+03,1.952343750000000000e+03,3.339843750000000000e+03
7.600000000000000000e+01,1.075000000000000000e+03,8.398437500000000000e+02,2.589843750000000000e+03,1.652343750000000000e+03
7.700000000000000000e+01,2.675000000000000000e+03,2.089843750000000000e+03,3.984375000000000000e+01,3.902343750000000000e+03
7.800000000000000000e+01,1.875000000000000000e+03,2.148437500000000000e+02,1.314843750000000000e+03,5.273437500000000000e+02
7.900000000000000000e+01,2.750000000000000000e+02,1.464843750000000000e+03,3.864843750000000000e+03,2.777343750000000000e+03
8.000000000000000000e+01,3.750000000000000000e+02,2.929687500000000000e+02,3.386718750000000000e+03,2.917968750000000000e+03
8.100000000000000000e+01,1.975000000000000000e+03,1.542968750000000000e+03,8.367187500000000000e+02,6.679687500000000000e+02
8.200000000000000000e+01,2.775000000000000000e+03,9.179687500000000000e+02,2.111718750000000000e+03,4.042968750000000000e+03
8.300000000000000000e+01,1.175000000000000000e+03,2.167968750000000000e+03,4.661718750000000000e+03,1.792968750000000000e+03
8.400000000000000000e+01,1.575000000000000000e+03,1.230468750000000000e+03,1.992187500000000000e+02,2.355468750000000000e+03
8.500000000000000000e+01,3.175000000000000000e+03,2.480468750000000000e+03,2.749218750000000000e+03,1.054687500000000000e+02
8.600000000000000000e+01,2.375000000000000000e+03,6.054687500000000000e+02,4.024218750000000000e+03,3.480468750000000000e+03
8.700000000000000000e+01,7.750000000000000000e+02,1.855468750000000000e+03,1.474218750000000000e+03,1.230468750000000000e+03
8.800000000000000000e+01,5.750000000000000000e+02,7.617187500000000000e+02,4.980468750000000000e+03,3.867187500000000000e+02
8.900000000000000000e+01,2.175000000000000000e+03,2.011718750000000000e+03,2.430468750000000000e+03,2.636718750000000000e+03
9.000000000000000000e+01,2.975000000000000000e+03,1.367187500000000000e+02,1.155468750000000000e+03,1.511718750000000000e+03
9.100000000000000000e+01,1.375000000000000000e+03,1.386718750000000000e+03,3.705468750000000000e+03,3.761718750000000000e+03
9.200000000000000000e+01,9.750000000000000000e+02,4.492187500000000000e+02,1.792968750000000000e+03,9.492187500000000000e+02
9.300000000000000000e+01,2.575000000000000000e+03,1.699218750000000000e+03,4.342968750000000000e+03,3.199218750000000000e+03
9.400000000000000000e+01,1.775000000000000000e+03,1.074218750000000000e+03,3.067968750000000000e+03,2.074218750000000000e+03
9.500000000000000000e+01,1.750000000000000000e+02,2.324218750000000000e+03,5.179687500000000000e+02,4.324218750000000000e+03
9.600000000000000000e+01,1.250000000000000000e+02,3.320312500000000000e+02,4.741406250000000000e+03,1.582031250000000000e+03
9.700000000000000000e+01,1.725000000000000000e+03,1.582031250000000000e+03,2.191406250000000000e+03,3.832031250000000000e+03
9.800000000000000000e+01,2.525000000000000000e+03,9.570312500000000000e+02,9.164062500000000000e+02,4.570312500000000000e+02
9.900000000000000000e+01,9.250000000000000000e+02,2.207031250000000000e+03,3.466406250000000000e+03,2.707031250000000000e+03
1.000000000000000000e+02,1.325000000000000000e+03,6.445312500000000000e+02,1.553906250000000000e+03,2.144531250000000000e+03
1.010000000000000000e+02,2.925000000000000000e+03,1.894531250000000000e+03,4.103906250000000000e+03,4.394531250000000000e+03
1.020000000000000000e+02,2.125000000000000000e+03,1.953125000000000000e+01,2.828906250000000000e+03,1.019531250000000000e+03
1.030000000000000000e+02,5.250000000000000000e+02,1.269531250000000000e+03,2.789062500000000000e+02,3.269531250000000000e+03
1.040000000000000000e+02,7.250000000000000000e+02,1.113281250000000000e+03,3.785156250000000000e+03,4.113281250000000000e+03
1.050000000000000000e+02,2.325000000000000000e+03,2.363281250000000000e+03,1.235156250000000000e+03,1.863281250000000000e+03
1.060000000000000000e+02,3.125000000000000000e+03,4.882812500000000000e+02,2.510156250000000000e+03,2.988281250000000000e+03
1.070000000000000000e+02,1.525000000000000000e+03,1.738281250000000000e+03,5.060156250000000000e+03,7.382812500000000000e+02
1.080000000000000000e+02,1.125000000000000000e+03,1.757812500000000000e+02,5.976562500000000000e+02,3.550781250000000000e+03
1.090000000000000000e+02,2.725000000000000000e+03,1.425781250000000000e+03,3.147656250000000000e+03,1.300781250000000000e+03
1.100000000000000000e+02,1.925000000000000000e+03,8.007812500000000000e+02,4.422656250000000000e+03,2.425781250000000000e+03
1.110000000000000000e+02,3.250000000000000000e+02,2.050781250000000000e+03,1.872656250000000000e+03,1.757812500000000000e+02
1.120000000000000000e+02,2.250000000000000000e+02,8.789062500000000000e+02,1.075781250000000000e+03,8.789062500000000000e+02
1.130000000000000000e+02,1.825000000000000000e+03,2.128906250000000000e+03,3.625781250000000000e+03,3.128906250000000000e+03
1.140000000000000000e+02,2.625000000000000000e+03,2.539062500000000000e+02,4.900781250000000000e+03,2.003906250000000000e+03
1.150000000000000000e+02,1.025000000000000000e+03,1.503906250000000000e+03,2.350781250000000000e+03,4.253906250000000000e+03
1.160000000000000000e+02,1.425000000000000000e+03,5.664062500000000000e+02,2.988281250000000000e+03,3.164062500000000000e+02
1.170000000000000000e+02,3.025000000000000000e+03,1.816406250000000000e+03,4.382812500000000000e+02,2.566406250000000000e+03
1.180000000000000000e+02,2.225000000000000000e+03,1.191406250000000000e+03,1.713281250000000000e+03,1.441406250000000000e+03
1.190000000000000000e+02,6.250000000000000000e+02,2.441406250000000000e+03,4.263281250000000000e+03,3.691406250000000000e+03
1.200000000000000000e+02,4.250000000000000000e+02,9.765625000000000000e+01,2.032031250000000000e+03,2.285156250000000000e+03
1.210000000000000000e+02,2.025000000000000000e+03,1.347656250000000000e+03,4.582031250000000000e+03,3.515625000000000000e+01
1.220000000000000000e+02,2.825000000000000000e+03,7.226562500000000000e+02,3.307031250000000000e+03,3.410156250000000000e+03
1.230000000000000000e+02,1.225000000000000000e+03,1.972656250000000000e+03,7.570312500000000000e+02,1.160156250000000000e+03
1.240000000000000000e+02,8.250000000000000000e+02,1.035156250000000000e+03,3.944531250000000000e+03,2.847656250000000000e+03
1.250000000000000000e+02,2.425000000000000000e+03,2.285156250000000000e+03,1.394531250000000000e+03,5.976562500000000000e+02
1.260000000000000000e+02,1.625000000000000000e+03,4.101562500000000000e+02,1.195312500000000000e+02,3.972656250000000000e+03
1.270000000000000000e+02,2.500000000000000000e+01,1.660156250000000000e+03,2.669531250000000000e+03,1.722656250000000000e+03
1.280000000000000000e+02,3.750000000000000000e+01,8.300781250000000000e+02,4.004296875000000000e+03,4.236328125000000000e+03
1.290000000000000000e+02,1.637500000000000000e+03,2.080078125000000000e+03,1.454296875000000000e+03,1.986328125000000000e+03
1.300000000000000000e+02,2.437500000000000000e+03,2.050781250000000000e+02,1.792968750000000000e+02,3.111328125000000000e+03
1.310000000000000000e+02,8.375000000000000000e+02,1.455078125000000000e+03,2.729296875000000000e+03,8.613281250000000000e+02
1.320000000000000000e+02,1.237500000000000000e+03,5.175781250000000000e+02,2.091796875000000000e+03,3.673828125000000000e+03
1.330000000000000000e+02,2.837500000000000000e+03,1.767578125000000000e+03,4.641796875000000000e+03,1.423828125000000000e+03
1.340000000000000000e+02,2.037500000000000000e+03,1.142578125000000000e+03,3.366796875000000000e+03,2.548828125000000000e+03
1.350000000000000000e+02,4.375000000000000000e+02,2.392578125000000000e+03,8.167968750000000000e+02,2.988281250000000000e+02
1.360000000000000000e+02,6.375000000000000000e+02,4.882812500000000000e+01,3.048046875000000000e+03,1.142578125000000000e+03
1.370000000000000000e+02,2.237500000000000000e+03,1.298828125000000000e+03,4.980468750000000000e+02,3.392578125000000000e+03
1.380000000000000000e+02,3.037500000000000000e+03,6.738281250000000000e+02,1.773046875000000000e+03,1.757812500000000000e+01
1.390000000000000000e+02,1.437500000000000000e+03,1.923828125000000000e+03,4.323046875000000000e+03,2.267578125000000000e+03
1.400000000000000000e+02,1.037500000000000000e+03,9.863281250000000000e+02,1.135546875000000000e+03,1.705078125000000000e+03
1.410000000000000000e+02,2.637500000000000000e+03,2.236328125000000000e+03,3.685546875000000000e+03,3.955078125000000000e+03
1.420000000000000000e+02,1.837500000000000000e+03,3.613281250000000000e+02,4.960546875000000000e+03,5.800781250000000000e+02
1.430000000000000000e+02,2.375000000000000000e+02,1.611328125000000000e+03,2.410546875000000000e+03,2.830078125000000000e+03
1.440000000000000000e+02,3.375000000000000000e+02,4.394531250000000000e+02,3.386718750000000000e+02,2.689453125000000000e+03
1.450000000000000000e+02,1.937500000000000000e+03,1.689453125000000000e+03,2.888671875000000000e+03,4.394531250000000000e+02
1.460000000000000000e+02,2.737500000000000000e+03,1.064453125000000000e+03,4.163671875000000000e+03,3.814453125000000000e+03
1.470000000000000000e+02,1.137500000000000000e+03,2.314453125000000000e+03,1.613671875000000000e+03,1.564453125000000000e+03
1.480000000000000000e+02,1.537500000000000000e+03,7.519531250000000000e+02,3.526171875000000000e+03,3.251953125000000000e+03
1.490000000000000000e+02,3.137500000000000000e+03,2.001953125000000000e+03,9.761718750000000000e+02,1.001953125000000000e+03
1.500000000000000000e+02,2.337500000000000000e+03,1.269531250000000000e+02,2.251171875000000000e+03,4.376953125000000000e+03
1.510000000000000000e+02,7.375000000000000000e+02,1.376953125000000000e+03,4.801171875000000000e+03,2.126953125000000000e+03
1.520000000000000000e+02,5.375000000000000000e+02,1.220703125000000000e+03,1.294921875000000000e+03,7.207031250000000000e+02
1.530000000000000000e+02,2.137500000000000000e+03,2.470703125000000000e+03,3.844921875000000000e+03,2.970703125000000000e+03
1.540000000000000000e+02,2.937500000000000000e+03,5.957031250000000000e+02,2.569921875000000000e+03,1.845703125000000000e+03
1.550000000000000000e+02,1.337500000000000000e+03,1.845703125000000000e+03,1.992187500000000000e+01,4.095703125000000000e+03
1.560000000000000000e+02,9.375000000000000000e+02,2.832031250000000000e+02,4.482421875000000000e+03,1.582031250000000000e+02
1.570000000000000000e+02,2.537500000000000000e+03,1.533203125000000000e+03,1.932421875000000000e+03,2.408203125000000000e+03
1.580000000000000000e+02,1.737500000000000000e+03,9.082031250000000000e+02,6.574218750000000000e+02,1.283203125000000000e+03
1.590000000000000000e+02,1.375000000000000000e+02,2.158203125000000000e+03,3.207421875000000000e+03,3.533203125000000000e+03
1.600000000000000000e+02,1.875000000000000000e+02,1.660156250000000000e+02,1.693359375000000000e+03,1.775390625000000000e+03
1.610000000000000000e+02,1.787500000000000000e+03,1.416015625000000000e+03,4.243359375000000000e+03,4.025390625000000000e+03
1.620000000000000000e+02,2.587500000000000000e+03,7.910156250000000000e+02,2.968359375000000000e+03,6.503906250000000000e+02
1.630000000000000000e+02,9.875000000000000000e+02,2.041015625000000000e+03,4.183593750000000000e+02,2.900390625000000000e+03
1.640000000000000000e+02,1.387500000000000000e+03,1.103515625000000000e+03,4.880859375000000000e+03,1.212890625000000000e+03
1.650000000000000000e+02,2.987500000000000000e+03,2.353515625000000000e+03,2.330859375000000000e+03,3.462890625000000000e+03
1.660000000000000000e+02,2.187500000000000000e+03,4.785156250000000000e+02,1.055859375000000000e+03,8.789062500000000000e+01
1.670000000000000000e+02,5.875000000000000000e+02,1.728515625000000000e+03,3.605859375000000000e+03,2.337890625000000000e+03
1.680000000000000000e+02,7.875000000000000000e+02,6.347656250000000000e+02,9.960937500000000000e+01,3.744140625000000000e+03
1.690000000000000000e+02,2.387500000000000000e+03,1.884765625000000000e+03,2.649609375000000000e+03,1.494140625000000000e+03
1.700000000000000000e+02,3.187500000000000000e+03,9.765625000000000000e+00,3.924609375000000000e+03,2.619140625000000000e+03
1.710000000000000000e+02,1.587500000000000000e+03,1.259765625000000000e+03,1.374609375000000000e+03,3.691406250000000000e+02
1.720000000000000000e+02,1.187500000000000000e+03,3.222656250000000000e+02,3.287109375000000000e+03,4.306640625000000000e+03
1.730000000000000000e+02,2.787500000000000000e+03,1.572265625000000000e+03,7.371093750000000000e+02,2.056640625000000000e+03
1.740000000000000000e+02,1.987500000000000000e+03,9.472656250000000000e+02,2.012109375000000000e+03,3.181640625000000000e+03
1.750000000000000000e+02,3.875000000000000000e+02,2.197265625000000000e+03,4.562109375000000000e+03,9.316406250000000000e+02
1.760000000000000000e+02,2.875000000000000000e+02,1.025390625000000000e+03,2.808984375000000000e+03,2.285156250000000000e+02
1.770000000000000000e+02,1.887500000000000000e+03,2.275390625000000000e+03,2.589843750000000000e+02,2.478515625000000000e+03
1.780000000000000000e+02,2.687500000000000000e+03,4.003906250000000000e+02,1.533984375000000000e+03,1.353515625000000000e+03
1.790000000000000000e+02,1.087500000000000000e+03,1.650390625000000000e+03,4.083984375000000000e+03,3.603515625000000000e+03
1.800000000000000000e+02,1.487500000000000000e+03,8.789062500000000000e+01,8.964843750000000000e+02,7.910156250000000000e+02
1.810000000000000000e+02,3.087500000000000000e+03,1.337890625000000000e+03,3.446484375000000000e+03,3.041015625000000000e+03
1.820000000000000000e+02,2.287500000000000000e+03,7.128906250000000000e+02,4.721484375000000000e+03,1.916015625000000000e+03
1.830000000000000000e+02,6.875000000000000000e+02,1.962890625000000000e+03,2.171484375000000000e+03,4.166015625000000000e+03
1.840000000000000000e+02,4.875000000000000000e+02,5.566406250000000000e+02,4.402734375000000000e+03,3.322265625000000000e+03
1.850000000000000000e+02,2.087500000000000000e+03,1.806640625000000000e+03,1.852734375000000000e+03,1.072265625000000000e+03
1.860000000000000000e+02,2.887500000000000000e+03,1.181640625000000000e+03,5.777343750000000000e+02,4.447265625000000000e+03
1.870000000000000000e+02,1.287500000000000000e+03,2.431640625000000000e+03,3.127734375000000000e+03,2.197265625000000000e+03
1.880000000000000000e+02,8.875000000000000000e+02,8.691406250000000000e+02,2.490234375000000000e+03,2.759765625000000000e+03
1.890000000000000000e+02,2.487500000000000000e+03,2.119140625000000000e+03,5.040234375000000000e+03,5.097656250000000000e+02
1.900000000000000000e+02,1.687500000000000000e+03,2.441406250000000000e+02,3.765234375000000000e+03,3.884765625000000000e+03
1.910000000000000000e+02,8.750000000000000000e+01,1.494140625000000000e+03,1.215234375000000000e+03,1.634765625000000000e+03
1.920000000000000000e+02,6.250000000000000000e+01,4.980468750000000000e+02,3.725390625000000000e+03,1.107421875000000000e+03
1.930000000000000000e+02,1.662500000000000000e+03,1.748046875000000000e+03,1.175390625000000000e+03,3.357421875000000000e+03
1.940000000000000000e+02,2.462500000000000000e+03,1.123046875000000000e+03,2.450390625000000000e+03,2.232421875000000000e+03
1.950000000000000000e+02,8.625000000000000000e+02,2.373046875000000000e+03,5.000390625000000000e+03,4.482421875000000000e+03
1.960000000000000000e+02,1.262500000000000000e+03,8.105468750000000000e+02,5.378906250000000000e+02,5.449218750000000000e+02
1.970000000000000000e+02,2.862500000000000000e+03,2.060546875000000000e+03,3.087890625000000000e+03,2.794921875000000000e+03
1.980000000000000000e+02,2.062500000000000000e+03,1.855468750000000000e+02,4.362890625000000000e+03,1.669921875000000000e+03
1.990000000000000000e+02,4.625000000000000000e+02,1.435546875000000000e+03,1.812890625000000000e+03,3.919921875000000000e+03
2.000000000000000000e+02,6.625000000000000000e+02,9.667968750000000000e+02,4.681640625000000000e+03,2.513671875000000000e+03
2.010000000000000000e+02,2.262500000000000000e+03,2.216796875000000000e+03,2.131640625000000000e+03,2.636718750000000000e+02
2.020000000000000000e+02,3.062500000000000000e+03,3.417968750000000000e+02,8.566406250000000000e+02,3.638671875000000000e+03
2.030000000000000000e+02,1.462500000000000000e+03,1.591796875000000000e+03,3.406640625000000000e+03,1.388671875000000000e+03
2.040000000000000000e+02,1.062500000000000000e+03,2.929687500000000000e+01,1.494140625000000000e+03,3.076171875000000000e+03
2.050000000000000000e+02,2.662500000000000000e+03,1.279296875000000000e+03,4.044140625000000000e+03,8.261718750000000000e+02
2.060000000000000000e+02,1.862500000000000000e+03,6.542968750000000000e+02,2.769140625000000000e+03,4.201171875000000000e+03
2.070000000000000000e+02,2.625000000000000000e+02,1.904296875000000000e+03,2.191406250000000000e+02,1.951171875000000000e+03
2.080000000000000000e+02,3.625000000000000000e+02,7.324218750000000000e+02,1.972265625000000000e+03,1.529296875000000000e+03
2.090000000000000000e+02,1.962500000000000000e+03,1.982421875000000000e+03,4.522265625000000000e+03,3.779296875000000000e+03
2.100000000000000000e+02,2.762500000000000000e+03,1.074218750000000000e+02,3.247265625000000000e+03,4.042968750000000000e+02
2.110000000000000000e+02,1.162500000000000000e+03,1.357421875000000000e+03,6.972656250000000000e+02,2.654296875000000000e+03
2.120000000000000000e+02,1.562500000000000000e+03,4.199218750000000000e+02,3.884765625000000000e+03,2.091796875000000000e+03
2.130000000000000000e+02,3.162500000000000000e+03,1.669921875000000000e+03,1.334765625000000000e+03,4.341796875000000000e+03
2.140000000000000000e+02,2.362500000000000000e+03,1.044921875000000000e+03,5.976562500000000000e+01,9.667968750000000000e+02
2.150000000000000000e+02,7.625000000000000000e+02,2.294921875000000000e+03,2.609765625000000000e+03,3.216796875000000000e+03
2.160000000000000000e+02,5.625000000000000000e+02,2.636718750000000000e+02,1.016015625000000000e+03,4.060546875000000000e+03
2.170000000000000000e+02,2.162500000000000000e+03,1.513671875000000000e+03,3.566015625000000000e+03,1.810546875000000000e+03
2.180000000000000000e+02,2.962500000000000000e+03,8.886718750000000000e+02,4.841015625000000000e+03,2.935546875000000000e+03
2.190000000000000000e+02,1.362500000000000000e+03,2.138671875000000000e+03,2.291015625000000000e+03,6.855468750000000000e+02
2.200000000000000000e+02,9.625000000000000000e+02,1.201171875000000000e+03,2.928515625000000000e+03,3.498046875000000000e+03
2.210000000000000000e+02,2.562500000000000000e+03,2.451171875000000000e+03,3.785156250000000000e+02,1.248046875000000000e+03
2.220000000000000000e+02,1.762500000000000000e+03,5.761718750000000000e+02,1.653515625000000000e+03,2.373046875000000000e+03
2.230000000000000000e+02,1.625000000000000000e+02,1.826171875000000000e+03,4.203515625000000000e+03,1.230468750000000000e+02
2.240000000000000000e+02,1.125000000000000000e+02,1.162109375000000000e+03,7.769531250000000000e+02,3.005859375000000000e+03
2.250000000000000000e+02,1.712500000000000000e+03,2.412109375000000000e+03,3.326953125000000000e+03,7.558593750000000000e+02
2.260000000000000000e+02,2.512500000000000000e+03,5.371093750000000000e+02,4.601953125000000000e+03,4.130859375000000000e+03
2.270000000000000000e+02,9.125000000000000000e+02,1.787109375000000000e+03,2.051953125000000000e+03,1.880859375000000000e+03
2.280000000000000000e+02,1.312500000000000000e+03,2.246093750000000000e+02,2.689453125000000000e+03,2.443359375000000000e+03
2.290000000000000000e+02,2.912500000000000000e+03,1.474609375000000000e+03,1.394531250000000000e+02,1.933593750000000000e+02
2.300000000000000000e+02,2.112500000000000000e+03,8.496093750000000000e+02,1.414453125000000000e+03,3.568359375000000000e+03
2.310000000000000000e+02,5.125000000000000000e+02,2.099609375000000000e+03,3.964453125000000000e+03,1.318359375000000000e+03
2.320000000000000000e+02,7.125000000000000000e+02,3.808593750000000000e+02,2.370703125000000000e+03,4.746093750000000000e+02
2.330000000000000000e+02,2.312500000000000000e+03,1.630859375000000000e+03,4.920703125000000000e+03,2.724609375000000000e+03
